Gene,Drug,Pearson_Correlation,id
ABCC1,AZD2858 (BRD:BRD-K85849709-001-01-5),0.04847585624980997,BRD-K85849709
ABCC1,DEHYDROCHOLATE (BRD:BRD-A64125466-236-04-6),0.04846505624773423,BRD-A64125466
ABCC1,GK921 (BRD:BRD-K38272302-001-02-7),0.04845925177783403,BRD-K38272302
ABCC1,FLUOROMETHYLCHOLINE (BRD:BRD-K51199656-003-01-4),0.04843079343887618,BRD-K51199656
ABCC1,SB-222200 (BRD:BRD-K04414442-001-08-3),0.048430367279361265,BRD-K04414442
ABCC1,FELYPRESSIN (BRD:BRD-K00003319-001-01-9),0.04841994388069737,BRD-K00003319
ABCC1,TAMSULOSIN (BRD:BRD-K74339692-001-01-9),0.04840231803970529,BRD-K74339692
ABCC1,NPC-01 (BRD:BRD-K58277159-001-01-7),0.048351929581368004,BRD-K58277159
ABCC1,DARAPLADIB (BRD:BRD-K19085898-001-01-8),0.04832899139327573,BRD-K19085898
ABCC1,PHYSOSTIGMINE (BRD:BRD-K25650355-065-02-0),0.04826766447508751,BRD-K25650355
ABCC1,OR-1896 (BRD:BRD-K86283245-001-03-9),0.048260135761649364,BRD-K86283245
ABCC1,FADROZOLE (BRD:BRD-A25619068-003-03-4),0.04826011948683531,BRD-A25619068
ABCC1,NSC-632839 (BRD:BRD-K81197548-003-01-4),0.04821077972272306,BRD-K81197548
ABCC1,ZANAMIVIR (BRD:BRD-K23067689-001-02-1),0.048203613989964755,BRD-K23067689
ABCC1,PREGNENOLONE-SUCCINATE (BRD:BRD-A35912562-001-02-8),0.04810108716527233,BRD-A35912562
ABCC1,CBL0137 (BRD:BRD-K00003273-003-01-9),0.0480678498750543,BRD-K00003273
ABCC1,NVP-DPP728 (BRD:BRD-K77396579-300-01-0),0.048033510079452134,BRD-K77396579
ABCC1,FLUNIXIN-MEGLUMIN (BRD:BRD-K99984802-100-13-5),0.04803170218172181,BRD-K99984802
ABCC1,SALIRASIB (BRD:BRD-K98453471-001-01-7),0.04802067690257369,BRD-K98453471
ABCC1,FLOXURIDINE (BRD:BRD-K47832606-001-30-1),0.047961493623590264,BRD-K47832606
ABCC1,FEVIPIPRANT (BRD:BRD-K00003232-001-01-9),0.04789711128341966,BRD-K00003232
ABCC1,"TRANS-10,CIS-12-CONJUGATED-LINOLEIC-ACID (BRD:BRD-K26222048-001-01-7)",0.047887069569214236,BRD-K26222048
ABCC1,PRUCALOPRIDE (BRD:BRD-K33681278-036-01-2),0.04785753329684186,BRD-K33681278
ABCC1,METHICILLIN (BRD:BRD-K34388247-236-08-2),0.0478453297628895,BRD-K34388247
ABCC1,Q-203 (BRD:BRD-K59853741-001-01-9),0.04782199744569938,BRD-K59853741
ABCC1,SKI-II (BRD:BRD-K20755323-001-05-9),0.047785882595419486,BRD-K20755323
ABCC1,SPARSENTAN (BRD:BRD-K00003253-001-01-9),0.047768878992352715,BRD-K00003253
ABCC1,PU-H71 (BRD:BRD-K36529613-001-02-6),0.04774401995992747,BRD-K36529613
ABCC1,SCH-202676 (BRD:BRD-K29562203-004-12-9),0.04772644290116831,BRD-K29562203
ABCC1,GESTODENE (BRD:BRD-K97197005-001-03-2),0.047711174743783426,BRD-K97197005
ABCC1,DABIGATRAN-ETEXILATE (BRD:BRD-K57041787-001-02-6),0.04758258468710472,BRD-K57041787
ABCC1,G-15 (BRD:BRD-M30288325-001-01-4),0.0475822273698604,BRD-M30288325
ABCC1,HJC-0350 (BRD:BRD-K34411045-001-01-9),0.04757358837011033,BRD-K34411045
ABCC1,OXOTREMORINE-M (BRD:BRD-K01942991-005-08-2),0.04757233985082467,BRD-K01942991
ABCC1,EPIRIZOLE (BRD:BRD-K39339537-001-21-0),0.047493658507981866,BRD-K39339537
ABCC1,OXYMETAZOLINE (BRD:BRD-K16195444-003-26-0),0.047476405684037604,BRD-K16195444
ABCC1,TIMOLOL (BRD:BRD-K30421593-050-04-9),0.047467000544308705,BRD-K30421593
ABCC1,SCABERTOPIN (BRD:BRD-K00005327-001-01-9),0.04742741695738248,BRD-K00005327
ABCC1,ATGLISTATIN (BRD:BRD-K43363084-001-01-3),0.04741218453476522,BRD-K43363084
ABCC1,SNC-80 (BRD:BRD-K29546239-001-02-3),0.047372713671064465,BRD-K29546239
ABCC1,RUBITECAN (BRD:BRD-K79821389-001-03-5),0.04736418558811825,BRD-K79821389
ABCC1,LOTEPREDNOL (BRD:BRD-K39983086-001-06-1),0.04729664495957852,BRD-K39983086
ABCC1,M-14157 (BRD:BRD-A96977263-001-03-7),0.047273201307844605,BRD-A96977263
ABCC1,TUCIDINOSTAT (BRD:BRD-K95216408-001-02-9),0.047262017743441555,BRD-K95216408
ABCC1,ZK-811752 (BRD:BRD-K91825936-001-01-2),0.04724024865606431,BRD-K91825936
ABCC1,PIPERINE (BRD:BRD-K59522102-001-15-3),0.04721073721202507,BRD-K59522102
ABCC1,TIOPRONIN (BRD:BRD-A85295731-001-06-4),0.04720063003714903,BRD-A85295731
ABCC1,K-RAS(G12C)-INHIBITOR-12 (BRD:BRD-K90756851-001-01-1),0.04718273382921249,BRD-K90756851
ABCC1,TROVENTOL (BRD:BRD-A35868371-005-01-6),0.0471133100785821,BRD-A35868371
ABCC1,ZATEBRADINE (BRD:BRD-K92446736-003-02-2),0.047111019490247895,BRD-K92446736
ABCC1,BROPIRIMINE (BRD:BRD-K17500877-001-02-1),0.04709484437347231,BRD-K17500877
ABCC1,TOBRAMYCIN (BRD:BRD-K05619559-001-12-7),0.047093227214774956,BRD-K05619559
ABCC1,PD-173212 (BRD:BRD-K04426574-001-03-9),0.0470656790394168,BRD-K04426574
ABCC1,OTS514 (BRD:BRD-K38018935-001-01-1),0.04706410502328891,BRD-K38018935
ABCC1,SCOPOLAMINE (BRD:BRD-K64990126-004-01-1),0.04705948073550874,BRD-K64990126
ABCC1,SODIUM-DODECYL-SULFATE (BRD:BRD-M58433298-001-02-4),0.047032222057936265,BRD-M58433298
ABCC1,ONO-AE3-208 (BRD:BRD-A80567330-001-01-7),0.047020937695272054,BRD-A80567330
ABCC1,VORAPAXAR (BRD:BRD-K93442924-001-03-4),0.04699567911436667,BRD-K93442924
ABCC1,NIFEKALANT (BRD:BRD-K32311154-001-01-0),0.04698289027296227,BRD-K32311154
ABCC1,PF-06305591 (BRD:BRD-K00004712-001-01-9),0.046966640138121116,BRD-K00004712
ABCC1,PEXMETINIB (BRD:BRD-K53405000-001-02-8),0.04696337191346611,BRD-K53405000
ABCC1,CALCIUM-LEVOFOLINATE (BRD:BRD-K97009491-238-03-8),0.04687829276130652,BRD-K97009491
ABCC1,TREPIBUTONE (BRD:BRD-K37543758-001-01-3),0.046819969006613595,BRD-K37543758
ABCC1,MYRICETIN (BRD:BRD-K43149758-001-22-7),0.04681724641749554,BRD-K43149758
ABCC1,TAS4464 (BRD:BRD-K00091290-001-01-9),0.04680707688405397,BRD-K00091290
ABCC1,ICATIBANT-ACETATE (BRD:BRD-K63772874-001-02-2),0.04680419292009632,BRD-K63772874
ABCC1,FOSAMPRENAVIR (BRD:BRD-K59110290-238-01-7),0.04679358541196303,BRD-K59110290
ABCC1,SDM25N (BRD:BRD-A75769826-003-02-1),0.04658589042378482,BRD-A75769826
ABCC1,CARBETAPENTANE (BRD:BRD-K06181161-048-15-1),0.04653736693212901,BRD-K06181161
ABCC1,RONIDAZOLE (BRD:BRD-K94266545-001-24-1),0.04653693666613137,BRD-K94266545
ABCC1,ZAFIRLUKAST (BRD:BRD-K71289571-001-11-4),0.046514643203151025,BRD-K71289571
ABCC1,DIENESTROL (BRD:BRD-K95309561-001-24-7),0.04648451043741152,BRD-K95309561
ABCC1,NITAZOXANIDE (BRD:BRD-K96471533-001-09-0),0.04647312059810374,BRD-K96471533
ABCC1,FK-888 (BRD:BRD-K83508485-001-02-7),0.04645445344114702,BRD-K83508485
ABCC1,LICOCHALCONE-A (BRD:BRD-K26011976-001-01-0),0.04642508116700901,BRD-K26011976
ABCC1,AQ-13 (BRD:BRD-K00003365-300-01-9),0.04638965045465246,BRD-K00003365
ABCC1,TEPOXALIN (BRD:BRD-K89714990-001-01-5),0.046347108231356175,BRD-K89714990
ABCC1,GW-788388 (BRD:BRD-K78086729-001-02-7),0.04633347041378947,BRD-K78086729
ABCC1,NS-9283 (BRD:BRD-K40176866-001-01-6),0.04632450619118207,BRD-K40176866
ABCC1,MRK-016 (BRD:BRD-K44022883-001-01-7),0.0462913677383912,BRD-K44022883
ABCC1,DESOXIMETASONE (BRD:BRD-A49447682-001-02-4),0.046245376030573396,BRD-A49447682
ABCC1,ALLOPURINOL-RIBOSIDE (BRD:BRD-K00004728-001-01-9),0.04619627948768383,BRD-K00004728
ABCC1,MEFLOQUINE (BRD:BRD-A89585551-003-16-6),0.04618335835227048,BRD-A89585551
ABCC1,TILMICOSIN (BRD:BRD-K26634012-001-04-9),0.04617580992717343,BRD-K26634012
ABCC1,EPRISTERIDE (BRD:BRD-K00003478-001-01-9),0.04614990288915837,BRD-K00003478
ABCC1,ACALISIB (BRD:BRD-K92517771-001-01-2),0.046130516534384984,BRD-K92517771
ABCC1,H-89 (BRD:BRD-K27737647-300-03-0),0.046123614245979584,BRD-K27737647
ABCC1,NANCHANGMYCIN (BRD:BRD-A73871920-236-03-6),0.046060669908760364,BRD-A73871920
ABCC1,PANCURONIUM (BRD:BRD-K50817623-303-05-7),0.04605381423866333,BRD-K50817623
ABCC1,PX-478 (BRD:BRD-A26835809-300-01-3),0.046028917924899854,BRD-A26835809
ABCC1,2-HYDROXYFLUTAMIDE (BRD:BRD-K82027074-001-07-5),0.04601845852344595,BRD-K82027074
ABCC1,DECAMETHONIUM (BRD:BRD-K49783248-303-08-4),0.045979143853283895,BRD-K49783248
ABCC1,ELOXATIN (BRD:BRD-K78960041-001-05-7),0.04596152369670021,BRD-K78960041
ABCC1,ZIMELIDINE (BRD:BRD-K46914825-300-01-0),0.0459570749981856,BRD-K46914825
ABCC1,PHENTOLAMINE (BRD:BRD-K90333595-003-21-4),0.04588410690711749,BRD-K90333595
ABCC1,R-59022 (BRD:BRD-K54665485-001-07-9),0.04583547774355879,BRD-K54665485
ABCC1,DIRITHROMYCIN (BRD:BRD-K52756523-001-24-7),0.04579857090281204,BRD-K52756523
ABCC1,ACEPROMAZINE (BRD:BRD-K37814297-050-09-6),0.04576717766251052,BRD-K37814297
ABCC1,NPC-15199 (BRD:BRD-K65275554-001-04-7),0.04575927107284492,BRD-K65275554
ABCC1,DIFLUNISAL (BRD:BRD-K22031190-001-23-6),0.04572049217718922,BRD-K22031190
ABCC1,ETRIPAMIL (BRD:BRD-K00090659-001-01-9),0.04571823746825044,BRD-K00090659
ABCC1,AZ3146 (BRD:BRD-K59146805-001-03-7),0.045696941174943724,BRD-K59146805
ABCC1,RILMENIDINE (BRD:BRD-K01638814-011-01-4),0.04566053812847348,BRD-K01638814
ABCC1,PAMICOGREL (BRD:BRD-K00075290-001-02-9),0.04564602363849077,BRD-K00075290
ABCC1,GSK-2141795 (BRD:BRD-K38332599-001-01-3),0.04560915872449748,BRD-K38332599
ABCC1,MESULERGINE (BRD:BRD-K91336023-003-01-0),0.045603424611799184,BRD-K91336023
ABCC1,ARV-825 (BRD:BRD-A00047421-001-01-7),0.045495422115008684,BRD-A00047421
ABCC1,PIROXIMONE (BRD:BRD-K71977764-001-01-2),0.0454764363439151,BRD-K71977764
ABCC1,DDD107498 (SUCCINATE) (BRD:BRD-K17754715-036-03-9),0.045437428500893724,BRD-K17754715
ABCC1,ALANOSINE (BRD:BRD-K00004718-001-01-9),0.045419127549278716,BRD-K00004718
ABCC1,PHENPROCOUMON (BRD:BRD-A49838158-001-01-1),0.04529302853701087,BRD-A49838158
ABCC1,LY3023414 (BRD:BRD-K82967180-001-01-6),0.045284705588048674,BRD-K82967180
ABCC1,PENTOSTATIN (BRD:BRD-K91543828-001-02-0),0.0452776176624756,BRD-K91543828
ABCC1,PIPENZOLATE (BRD:BRD-A53561827-004-23-1),0.04526073767125511,BRD-A53561827
ABCC1,NN-DNJ (BRD:BRD-K00004640-001-01-9),0.0452197293260675,BRD-K00004640
ABCC1,ETANIDAZOLE (BRD:BRD-K96042922-001-09-8),0.04514287791007495,BRD-K96042922
ABCC1,TASULDINE (BRD:BRD-K10415035-001-04-4),0.04509277867621512,BRD-K10415035
ABCC1,METAZOSIN (BRD:BRD-A78277353-001-01-9),0.04506328129361391,BRD-A78277353
ABCC1,RO-90-7501 (BRD:BRD-K58299615-001-03-5),0.04505934185679404,BRD-K58299615
ABCC1,"2,3-DCPE (BRD:BRD-K61734568-003-02-1)",0.04502417822206289,BRD-K61734568
ABCC1,M-THP (BRD:BRD-K91147684-001-01-5),0.044997612347973906,BRD-K91147684
ABCC1,IOBENGUANE (BRD:BRD-K43860855-065-11-9),0.04498348909086133,BRD-K43860855
ABCC1,CAY10505 (BRD:BRD-K40366680-001-03-3),0.044896156609286864,BRD-K40366680
ABCC1,SELPERCATINIB (BRD:BRD-K00091095-001-01-9),0.044859407580101186,BRD-K00091095
ABCC1,GADODIAMIDE (BRD:BRD-K38140108-002-01-2),0.044856210762113956,BRD-K38140108
ABCC1,BUCLIZINE (BRD:BRD-A91444184-300-01-9),0.044832294082123775,BRD-A91444184
ABCC1,BALOXAVIR (BRD:BRD-K00003496-001-01-9),0.04472127012960817,BRD-K00003496
ABCC1,LY2828360 (BRD:BRD-K00005249-001-01-9),0.04469960190316351,BRD-K00005249
ABCC1,SODIUM-OXYBATE (BRD:BRD-K82166906-236-02-8),0.04468085140808201,BRD-K82166906
ABCC1,MELFLUFEN (HYDROCHLORIDE) (BRD:BRD-K00075584-003-02-9),0.04464732370282557,BRD-K00075584
ABCC1,BLONANSERIN (BRD:BRD-K25943794-001-02-3),0.044616200331661644,BRD-K25943794
ABCC1,DIETHYLSTILBESTROL (BRD:BRD-K45330754-001-21-7),0.04454875638957386,BRD-K45330754
ABCC1,NARINGIN (BRD:BRD-K02953697-001-09-2),0.044547402799170785,BRD-K02953697
ABCC1,TOLBUTAMIDE (BRD:BRD-K85119730-001-28-9),0.044539133113402914,BRD-K85119730
ABCC1,ETHYL-PARABEN (BRD:BRD-K02464583-001-02-2),0.04451024701959729,BRD-K02464583
ABCC1,LEFAMULIN (BRD:BRD-K00071589-001-01-9),0.04445768803460772,BRD-K00071589
ABCC1,DR-2313 (BRD:BRD-K94920105-001-05-9),0.0444554229641236,BRD-K94920105
ABCC1,LOXAPINE (BRD:BRD-K39915878-036-24-4),0.04442426909302065,BRD-K39915878
ABCC1,PF-5274857 (BRD:BRD-K40302533-001-02-9),0.04436452240020818,BRD-K40302533
ABCC1,SALICYLANILIDE (BRD:BRD-K83036479-001-09-2),0.044336000695179394,BRD-K83036479
ABCC1,FLUDARABINE-PHOSPHATE (BRD:BRD-K71106091-001-06-1),0.04433246016139721,BRD-K71106091
ABCC1,IBUPROFEN (BRD:BRD-A17655518-001-24-4),0.04431342576148478,BRD-A17655518
ABCC1,MAVOGLURANT (BRD:BRD-K07790550-001-01-6),0.044241089661430553,BRD-K07790550
ABCC1,ENOXIMONE (BRD:BRD-K21152241-001-07-3),0.04423338935185325,BRD-K21152241
ABCC1,PYRIDOXAMINE (BRD:BRD-K96669468-300-01-1),0.04421063000412543,BRD-K96669468
ABCC1,TASIMELTEON (BRD:BRD-K62971431-001-01-9),0.04420814419003031,BRD-K62971431
ABCC1,NITRENDIPINE (BRD:BRD-A02006392-001-16-4),0.044184808815856784,BRD-A02006392
ABCC1,TRIAPINE (BRD:BRD-K01669786-001-02-2),0.04418053220730251,BRD-K01669786
ABCC1,BETA-AMYLOID-SYNTHESIS-INHIBITOR (BRD:BRD-K38687824-001-02-5),0.044170166537273445,BRD-K38687824
ABCC1,SB-408124 (BRD:BRD-K53913732-001-05-9),0.044144169181138074,BRD-K53913732
ABCC1,ONDANSETRON (BRD:BRD-A19736161-001-06-7),0.04411841534242562,BRD-A19736161
ABCC1,BICYCLOL (BRD:BRD-K16546375-001-01-4),0.04407643157812781,BRD-K16546375
ABCC1,CRYSTAL-VIOLET (BRD:BRD-K60025295-003-06-6),0.044073682021073764,BRD-K60025295
ABCC1,BIRINAPANT (BRD:BRD-K71221037-001-01-6),0.044068320154893335,BRD-K71221037
ABCC1,DEXAMETHASONE-SODIUM-PHOSPHATE (BRD:BRD-A83802939-304-04-2),0.0440387618092849,BRD-A83802939
ABCC1,OMEPRAZOLE-SULFIDE (BRD:BRD-K69035426-001-01-3),0.0440035098023443,BRD-K69035426
ABCC1,LETEPRINIM (BRD:BRD-K21612934-001-01-1),0.04398778177327605,BRD-K21612934
ABCC1,IDAZOXANE (BRD:BRD-K70759443-001-01-4),0.04398732473619499,BRD-K70759443
ABCC1,FEXARAMINE (BRD:BRD-K08864679-001-02-2),0.04394867344200946,BRD-K08864679
ABCC1,NEVIRAPINE (BRD:BRD-K15502390-001-20-9),0.04391087093779876,BRD-K15502390
ABCC1,AMODIAQUINE (BRD:BRD-K91290917-300-01-8),0.04389778694901929,BRD-K91290917
ABCC1,VOLINANSERIN (BRD:BRD-K23647661-001-02-2),0.04386749446243564,BRD-K23647661
ABCC1,AUT-1 (BRD:BRD-K00005330-001-01-9),0.04372123183118894,BRD-K00005330
ABCC1,TOLOXATONE (BRD:BRD-A67182178-001-01-7),0.043681122132699084,BRD-A67182178
ABCC1,UNC-2327 (BRD:BRD-K60635008-001-01-5),0.043664228933494344,BRD-K60635008
ABCC1,JNJ-40411813 (BRD:BRD-K55029398-001-01-6),0.04365916395161188,BRD-K55029398
ABCC1,MPS1-IN-5 (BRD:BRD-K43812936-001-01-9),0.043629192860991144,BRD-K43812936
ABCC1,GW-627368 (BRD:BRD-K50005760-001-01-1),0.04362733911627671,BRD-K50005760
ABCC1,TAK-960 (BRD:BRD-K48059512-003-01-0),0.0435707915798603,BRD-K48059512
ABCC1,PRIMIDONE (BRD:BRD-K32247306-001-29-4),0.04356653116241266,BRD-K32247306
ABCC1,MM-102 (BRD:BRD-K68474068-001-01-8),0.04354947187480966,BRD-K68474068
ABCC1,ML-281 (BRD:BRD-K48188942-001-03-7),0.043545770500230854,BRD-K48188942
ABCC1,CB-5083 (BRD:BRD-K49048664-001-01-2),0.043534949342219194,BRD-K49048664
ABCC1,CHLORAMPHENICOL (BRD:BRD-K08111712-001-16-7),0.04348269070780237,BRD-K08111712
ABCC1,MILADEMETAN (BRD:BRD-K00003406-001-01-9),0.043453021425172815,BRD-K00003406
ABCC1,RELEBACTAM (BRD:BRD-K63018010-001-01-7),0.04339995708277463,BRD-K63018010
ABCC1,CANDESARTAN-CILEXETIL (BRD:BRD-A65671304-001-07-5),0.043393475451713966,BRD-A65671304
ABCC1,METOCURINE (BRD:BRD-K16484091-001-01-1),0.043384423258588066,BRD-K16484091
ABCC1,AZELASTINE (BRD:BRD-A68888262-003-15-1),0.04337068077459633,BRD-A68888262
ABCC1,ISEPAMICIN (BRD:BRD-K74759733-065-01-4),0.043341937805130494,BRD-K74759733
ABCC1,CINFLUMIDE (BRD:BRD-K25154476-001-01-4),0.04328934595859274,BRD-K25154476
ABCC1,LICARBAZEPINE (BRD:BRD-A22642447-001-01-9),0.043258702866847125,BRD-A22642447
ABCC1,ARCTIGENIN (BRD:BRD-K53523901-001-04-4),0.0432023171952822,BRD-K53523901
ABCC1,DC-260126 (BRD:BRD-K10596918-001-02-9),0.043196786789733044,BRD-K10596918
ABCC1,MACELIGNAN (BRD:BRD-K94948151-001-07-4),0.04315638224168322,BRD-K94948151
ABCC1,LORLATINIB (BRD:BRD-K99879819-001-02-1),0.04315583014213976,BRD-K99879819
ABCC1,LACITOL (BRD:BRD-K40787673-001-02-1),0.04313807676925157,BRD-K40787673
ABCC1,METHYLPREDNISOLONE-SODIUM-SUCCINATE (BRD:BRD-A45044890-236-02-3),0.04310530417301632,BRD-A45044890
ABCC1,PROPRANOLOL-(S) (BRD:BRD-K13994703-003-15-8),0.043096339979060636,BRD-K13994703
ABCC1,10-DEACETYLBACCATIN (BRD:BRD-K96631475-001-04-0),0.04308888225876665,BRD-K96631475
ABCC1,ELIGLUSTAT (BRD:BRD-K86410485-046-01-0),0.04306740290628623,BRD-K86410485
ABCC1,EDOXUDINE (BRD:BRD-K86892782-001-17-0),0.0430490232988945,BRD-K86892782
ABCC1,FOLIC-ACID (BRD:BRD-K18673820-001-15-5),0.04299562955699469,BRD-K18673820
ABCC1,GSK2239633A (BRD:BRD-K00003364-001-01-9),0.042982189507451814,BRD-K00003364
ABCC1,RUCINOL (BRD:BRD-K61036791-001-01-6),0.04293386292055721,BRD-K61036791
ABCC1,PICROTIN (BRD:BRD-A91822151-001-05-0),0.04291659041967339,BRD-A91822151
ABCC1,TERUTROBAN (BRD:BRD-K43975632-001-01-1),0.04287046730933647,BRD-K43975632
ABCC1,BRUCEANTIN (BRD:BRD-A36057565-001-01-0),0.04286299495581661,BRD-A36057565
ABCC1,NSC 83265 (BRD:BRD-K09774593-001-02-9),0.04286123835718548,BRD-K09774593
ABCC1,FLUPHENAZINE (BRD:BRD-K55127134-300-11-2),0.04285343566132095,BRD-K55127134
ABCC1,TOYOCAMYCIN (BRD:BRD-K26420709-001-01-7),0.04280764305876471,BRD-K26420709
ABCC1,SQUALAMINE (BRD:BRD-K00003215-043-01-9),0.04280549051899536,BRD-K00003215
ABCC1,PONESIMOD (BRD:BRD-K44030614-001-01-6),0.04271356919641853,BRD-K44030614
ABCC1,A-61603 (BRD:BRD-A83650191-004-02-8),0.04270717734447691,BRD-A83650191
ABCC1,TRIAMCINOLONE-ACETONIDE (BRD:BRD-A92439610-001-05-7),0.04267867113258539,BRD-A92439610
ABCC1,8-HYDROXY-PIPAT (BRD:BRD-A60594020-034-01-1),0.04264998156622877,BRD-A60594020
ABCC1,JTE-013 (BRD:BRD-K43330982-001-04-9),0.04262240039557903,BRD-K43330982
ABCC1,IBERDOMIDE (BRD:BRD-K00003408-001-01-9),0.04261758055022991,BRD-K00003408
ABCC1,VELARESOL (BRD:BRD-K00004580-001-01-9),0.042586835645654464,BRD-K00004580
ABCC1,CP-99994 (BRD:BRD-K09946180-300-01-6),0.042580294213913315,BRD-K09946180
ABCC1,LIRANAFTATE (BRD:BRD-K35775715-001-03-1),0.04256780053790107,BRD-K35775715
ABCC1,NERBACADOL (BRD:BRD-K43647122-001-01-3),0.04255052686555916,BRD-K43647122
ABCC1,AZD5153 (BRD:BRD-K00003528-457-01-9),0.042549016792964134,BRD-K00003528
ABCC1,URB597 (BRD:BRD-K92169341-001-11-2),0.04248027844903213,BRD-K92169341
ABCC1,FURAMIDINE (BRD:BRD-K77758223-300-02-9),0.04241313360680463,BRD-K77758223
ABCC1,LTX-315 (BRD:BRD-K00003300-001-01-9),0.04241227334139832,BRD-K00003300
ABCC1,HYPERIN (BRD:BRD-A63780829-001-11-4),0.04239362113628039,BRD-A63780829
ABCC1,SKF-96365 (BRD:BRD-A72703248-003-04-9),0.042369041011631886,BRD-A72703248
ABCC1,HBED (BRD:BRD-K00004555-001-01-9),0.042345432342151594,BRD-K00004555
ABCC1,RO-25-6981 (BRD:BRD-K51541829-050-01-0),0.042339873295208656,BRD-K51541829
ABCC1,FIRSOCOSTAT (BRD:BRD-K00003236-001-01-9),0.04233342280672037,BRD-K00003236
ABCC1,VECURONIUM (BRD:BRD-K20168442-004-06-3),0.04231441830183597,BRD-K20168442
ABCC1,PAMIDRONATE (BRD:BRD-K58513245-304-02-7),0.04230584028938444,BRD-K58513245
ABCC1,LY2608204 (BRD:BRD-K12068470-001-02-5),0.042262315759230465,BRD-K12068470
ABCC1,CPI-444 (BRD:BRD-K00003442-001-01-9),0.042231311279019725,BRD-K00003442
ABCC1,BAY-8002 (BRD:BRD-K00005331-001-01-9),0.042225255635631447,BRD-K00005331
ABCC1,GDC 0810 (BRD:BRD-K61923022-001-02-4),0.04218509430392668,BRD-K61923022
ABCC1,AT7867 (BRD:BRD-K12040459-001-06-0),0.04216256371390045,BRD-K12040459
ABCC1,PI3KD-IN-2 (BRD:BRD-K00004592-001-01-9),0.04215675556793466,BRD-K00004592
ABCC1,YL0919 (BRD:BRD-K00003390-003-01-9),0.0419910091342283,BRD-K00003390
ABCC1,BUFEXAMAC (BRD:BRD-K36660044-001-24-2),0.041972372009491214,BRD-K36660044
ABCC1,THZ1 (BRD:BRD-K66401437-001-03-3),0.041965958273317346,BRD-K66401437
ABCC1,MORINIDAZOLE (BRD:BRD-A40546373-001-01-8),0.041908737713300254,BRD-A40546373
ABCC1,ARIMOCLOMOL (MALEATE) (BRD:BRD-K00090627-050-01-9),0.041908648290266144,BRD-K00090627
ABCC1,PYRANTEL-PAMOATE (BRD:BRD-K20672254-046-05-4),0.04190549153326693,BRD-K20672254
ABCC1,CX-516 (BRD:BRD-K25140590-001-03-0),0.041861139685191805,BRD-K25140590
ABCC1,IDASANUTLIN (BRD:BRD-K62627508-001-01-5),0.04185333400871321,BRD-K62627508
ABCC1,SB-706375 (BRD:BRD-K68633027-001-01-9),0.041828103478241355,BRD-K68633027
ABCC1,INFIGRATINIB (BRD:BRD-K42728290-001-09-1),0.0417406578713259,BRD-K42728290
ABCC1,SYM-2081 (BRD:BRD-K72106461-001-02-1),0.04169701061250156,BRD-K72106461
ABCC1,OLMESARTAN (BRD:BRD-K83144676-001-09-5),0.04166164714448986,BRD-K83144676
ABCC1,SB-203186 (BRD:BRD-K27141178-003-07-3),0.04162151110664039,BRD-K27141178
ABCC1,QUININE (BRD:BRD-K07940445-310-02-9),0.0416064739769541,BRD-K07940445
ABCC1,MK-0752 (BRD:BRD-K18850819-001-04-6),0.041589348413363966,BRD-K18850819
ABCC1,CABALETTA (BRD:BRD-K54028654-001-02-6),0.04157281988464073,BRD-K54028654
ABCC1,A485 (BRD:BRD-K30233223-001-04-9),0.04157006849253453,BRD-K30233223
ABCC1,MEBICAR (BRD:BRD-K76606751-001-01-7),0.04153790407658745,BRD-K76606751
ABCC1,U-18666A (BRD:BRD-K22025381-003-01-9),0.04153039567798655,BRD-K22025381
ABCC1,BAY-41-2272 (BRD:BRD-K32033120-001-01-1),0.04152104465674304,BRD-K32033120
ABCC1,MECLOCYCLINE-SULFOSALICYLATE (BRD:BRD-A07600638-060-05-2),0.041479617628844764,BRD-A07600638
ABCC1,LMK-235 (BRD:BRD-K49921286-001-02-6),0.04143908699999731,BRD-K49921286
ABCC1,OLEANOLIC-ACID (BRD:BRD-K90647725-001-07-3),0.041436905120012274,BRD-K90647725
ABCC1,PIPOFEZINE (BRD:BRD-K00003317-312-01-9),0.04143502453441967,BRD-K00003317
ABCC1,6-BENZYLAMINOPURINE (BRD:BRD-K62929068-001-16-5),0.04141068471560954,BRD-K62929068
ABCC1,DIBUTYL-PHTHALATE (BRD:BRD-K73477617-001-08-5),0.041384549943013244,BRD-K73477617
ABCC1,PFI-1 (BRD:BRD-K13094524-001-07-5),0.0413838998498407,BRD-K13094524
ABCC1,ALVESPIMYCIN (BRD:BRD-K83988098-001-02-0),0.04138208488150993,BRD-K83988098
ABCC1,TMC647055 (BRD:BRD-K49659468-436-01-2),0.04135099406181501,BRD-K49659468
ABCC1,PHENTERMINE (BRD:BRD-K96319534-003-03-9),0.04134939539694885,BRD-K96319534
ABCC1,ZOLIMIDINE (BRD:BRD-K45125084-001-01-4),0.041329830917116166,BRD-K45125084
ABCC1,GP1A (BRD:BRD-K65285700-001-02-3),0.04132124350907022,BRD-K65285700
ABCC1,CCT245737 (BRD:BRD-K00003276-001-01-9),0.04128738135803967,BRD-K00003276
ABCC1,FIPRONIL (BRD:BRD-A50675702-001-07-1),0.04126514087505836,BRD-A50675702
ABCC1,VU0361737 (BRD:BRD-K45462423-001-03-7),0.04125459846190291,BRD-K45462423
